"estudiante_id";"codigo";"nombre";"uc";"notaf";"notad";"tipoexamen";"seccion";"equivalenciainterna";"nombre";"ano";"nombre"
100799;"0902002991";"BIOQUIMICA I";6;"18";"18";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68009;"0902003280";"HEMATOLOGIA I";5;"13";"13";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102796;"0902003490";"DEPORTE I";2;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81844;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102796;"0902003458";"BIOESTADISTICA I";4;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68009;"0902003281";"BIOQUIMICA CLINICA II";5;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102796;"0902003457";"PRINCIPIOS DE QUIMICA";3;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75245;"0902003279";"MICOLOGIA I";3;"AP";"03";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102796;"0902003456";"HISTOLOGIA";5;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
35239;"0902003282";"HEMATOLOGIA II";5;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102796;"0902003455";"MATEMATICAS I";3;"RT";"RT";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
26159;"3280";"HEMATOLOGIA I";5;"AP";"07";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003458";"BIOESTADISTICA I";4;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68009;"0902003285";"TOXICOLOGIA";5;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102796;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
26159;"3280";"HEMATOLOGIA I";5;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
94035;"0902003455";"MATEMATICAS I";3;"AP";"10";"D";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902002525";"INGLES I";2;"17";"17";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003457";"PRINCIPIOS DE QUIMICA";3;"13";"13";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
60162;"0902003505";"CINE EN HUMANIDADES";2;"00";"PI";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003455";"MATEMATICAS I";3;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
10974;"0902003280";"HEMATOLOGIA I";5;"00";"PI";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003274";"FISICA I";4;"AP";"07";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68009;"0902003467";"BACTERIOLOGIA III";4;"AP";"14";"D";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003456";"HISTOLOGIA";5;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68006;"3277";"BIOQUIMICA CLINICA I";5;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003461";"QUIMICA ORGANICA I";4;"AP";"12";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75245;"0902003463";"ADMINISTRACION SANITARIA";3;"AP";"09";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94035;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902002992";"BIOQUIMICA II";2;"14";"14";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902002999";"INMUNOLOGIA I";2;"15";"15";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94027;"0902003507";"MUJER IDENTIDAD Y SOCIEDAD";2;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003291";"SEMINARIO I DE BIOQUIMICA";2;"18";"18";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003460";"MATEMATICAS II";4;"AP";"06";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003463";"ADMINISTRACION SANITARIA";3;"13";"13";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97544;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003465";"BACTERIOLOGIA I";3;"14";"14";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114074;"0902003490";"DEPORTE I";2;"20";"20";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"20";"20";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902002523";"QUIMICA ANALITICA";5;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"18";"18";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
35239;"0902003285";"TOXICOLOGIA";5;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902003288";"EPIDEMIOLOGIA";3;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75245;"0902003466";"BACTERIOLOGIA II";4;"RT";"RT";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107750;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003280";"HEMATOLOGIA I";5;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902003275";"FISICA II";4;"AP";"10";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
39471;"0902003508";"INTERNADO ROTATORIO TRABAJO ESPECIAL DE INVESTIGACION";30;"19";"19";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902003288";"EPIDEMIOLOGIA";3;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003281";"BIOQUIMICA CLINICA II";5;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107750;"0902003458";"BIOESTADISTICA I";4;"AP";"10";"D";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003282";"HEMATOLOGIA II";5;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107750;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"06";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68006;"3467";"BACTERIOLOGIA III";4;"00";"14";"D";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"15";"15";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003283";"PARASITOLOGIA II";3;"13";"13";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902003275";"FISICA II";4;"AP";"10";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003285";"TOXICOLOGIA";5;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902002523";"QUIMICA ANALITICA";5;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68006;"3284";"VIROLOGIA";3;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"AP";"08";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68006;"3283";"PARASITOLOGIA II";3;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
94035;"0902003458";"BIOESTADISTICA I";4;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003482";"SEMINARIO DE PARASITOL I";2;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902002523";"QUIMICA ANALITICA";5;"AP";"00";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
59924;"0902003493";"PROCESOS METODOLOGICOS";3;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902003274";"FISICA I";4;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
59924;"0902003477";"ECONOMIA DE SALUD";3;"13";"13";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003505";"CINE EN HUMANIDADES";2;"20";"20";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902003274";"FISICA I";4;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003277";"BIOQUIMICA CLINICA I";5;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003458";"BIOESTADISTICA I";4;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003278";"LABORATORIO INMUNOLOGIA I";2;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003274";"FISICA I";4;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003279";"MICOLOGIA I";3;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003466";"BACTERIOLOGIA II";4;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114162;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"09";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81850;"0902003601";"GARANTIA DE LA CALIDAD EN LOS SERVICIOS DE BIOANALISIS";2;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114162;"0902003455";"MATEMATICAS I";3;"AP";"07";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
59924;"0902003285";"TOXICOLOGIA";5;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003455";"MATEMATICAS I";3;"AP";"13";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
58481;"0902003611";"TECNICA EN BIOLOGIA MOLECULAR";3;"17";"17";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003457";"PRINCIPIOS DE QUIMICA";3;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68104;"0902003456";"HISTOLOGIA";5;"00";"PI";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114162;"0902003456";"HISTOLOGIA";5;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
47264;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"00";"PI";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114162;"0902003458";"BIOESTADISTICA I";4;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
94035;"0902003461";"QUIMICA ORGANICA I";4;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
10974;"0902003283";"PARASITOLOGIA II";3;"00";"PI";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003456";"HISTOLOGIA";5;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68104;"0902003274";"FISICA I";4;"AP";"06";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114162;"0902003490";"DEPORTE I";2;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902002532";"INGLES II";2;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114162;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
47264;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114233;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
59924;"0902003283";"PARASITOLOGIA II";3;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003460";"MATEMATICAS II";4;"AP";"07";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81998;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"20";"20";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902003491";"DEPORTE II";2;"16";"16";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
59924;"0902003281";"BIOQUIMICA CLINICA II";5;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102822;"0902003507";"MUJER IDENTIDAD Y SOCIEDAD";2;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
59924;"0902003282";"HEMATOLOGIA II";5;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003461";"QUIMICA ORGANICA I";4;"AP";"12";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902002523";"QUIMICA ANALITICA";5;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902002523";"QUIMICA ANALITICA";5;"RT";"RT";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81998;"0902003458";"BIOESTADISTICA I";4;"AP";"05";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003285";"TOXICOLOGIA";5;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902002525";"INGLES I";2;"19";"19";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902003281";"BIOQUIMICA CLINICA II";5;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107752;"0902003490";"DEPORTE I";2;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902003282";"HEMATOLOGIA II";5;"AP";"12";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114233;"0902003458";"BIOESTADISTICA I";4;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902003283";"PARASITOLOGIA II";3;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902002532";"INGLES II";2;"18";"18";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902003274";"FISICA I";4;"AP";"03";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114233;"0902003457";"PRINCIPIOS DE QUIMICA";3;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902003274";"FISICA I";4;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902002994";"FISIOLOGIA";5;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
47264;"0902002994";"FISIOLOGIA";5;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902003455";"MATEMATICAS I";3;"15";"15";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003284";"VIROLOGIA";3;"14";"14";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
114233;"0902003456";"HISTOLOGIA";5;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902002998";"PARASITOLOGIA I";4;"15";"15";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902002991";"BIOQUIMICA I";6;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902003285";"TOXICOLOGIA";5;"AP";"10";"D";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97555;"0902003460";"MATEMATICAS II";4;"AP";"14";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68104;"0902003456";"HISTOLOGIA";5;"00";"PI";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
114233;"0902003455";"MATEMATICAS I";3;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003283";"PARASITOLOGIA II";3;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
103397;"0902003501";"APRECIACION MUSICAL I";2;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003281";"BIOQUIMICA CLINICA II";5;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
97654;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003280";"HEMATOLOGIA I";5;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97601;"0902003456";"HISTOLOGIA";5;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003282";"HEMATOLOGIA II";5;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
103641;"0902003455";"MATEMATICAS I";3;"AP";"06";"R";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68104;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
103397;"0902003455";"MATEMATICAS I";3;"10";"10";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"2998";"PARASITOLOGIA I";4;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102860;"0902003490";"DEPORTE I";2;"18";"18";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902003460";"MATEMATICAS II";4;"AP";"03";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102860;"0902003456";"HISTOLOGIA";5;"AP";"12";"D";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
10974;"0902003283";"PARASITOLOGIA II";3;"00";"PI";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102860;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"06";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902003460";"MATEMATICAS II";4;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
58533;"0902003482";"SEMINARIO DE PARASITOL I";2;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102860;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"17";"17";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003291";"SEMINARIO I DE BIOQUIMICA";2;"18";"18";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102860;"0902003458";"BIOESTADISTICA I";4;"AP";"12";"D";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"2992";"BIOQUIMICA II";2;"11";"11";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102886;"0902002525";"INGLES I";2;"19";"19";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
75268;"0902003467";"BACTERIOLOGIA III";4;"AP";"15";"D";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
97601;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"AP";"08";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3280";"HEMATOLOGIA I";5;"11";"11";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
97601;"0902003455";"MATEMATICAS I";3;"AP";"05";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
81886;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"RT";"RT";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
102886;"0902003455";"MATEMATICAS I";3;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
47264;"0902003463";"ADMINISTRACION SANITARIA";3;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102886;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
36661;"0902003466";"BACTERIOLOGIA II";4;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
94073;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"14";"14";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3277";"BIOQUIMICA CLINICA I";5;"12";"12";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"07";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3283";"PARASITOLOGIA II";3;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003455";"MATEMATICAS I";3;"AP";"01";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3489";"HISTORIA DE LAS CIENCIAS DE LA SALUD";3;"15";"15";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
97601;"0902003455";"MATEMATICAS I";3;"AP";"03";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3284";"VIROLOGIA";3;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"05";"R";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3487";"ELECTIVA FUERA DE LA ES- CUELA III";4;"16";"16";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003455";"MATEMATICAS I";3;"AP";"05";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
68113;"3467";"BACTERIOLOGIA III";4;"00";"12";"D";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003456";"HISTOLOGIA";5;"AP";"12";"D";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
36661;"0902003279";"MICOLOGIA I";3;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003458";"BIOESTADISTICA I";4;"AP";"09";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
36661;"0902003278";"LABORATORIO INMUNOLOGIA I";2;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
102886;"0902003457";"PRINCIPIOS DE QUIMICA";3;"12";"12";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
67938;"0902003467";"BACTERIOLOGIA III";4;"13";"13";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
97601;"0902003458";"BIOESTADISTICA I";4;"RT";"RT";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
59879;"0902003282";"HEMATOLOGIA II";5;"13";"13";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
107780;"0902003501";"APRECIACION MUSICAL I";2;"16";"16";"F";"A";f;"2014-02S";2014;"LICENCIADO EN BIOANÁLISIS"
35676;"0902003285";"TOXICOLOGIA";5;"10";"10";"F";"A";f;"2014-01S";2014;"LICENCIADO EN BIOANÁLISIS"
